Index,category,sub_category,brand,sale_price,market_price
4786,"Kitchen, Garden & Pets",Storage & Accessories,Princeware,120,120
4787,Beauty & Hygiene,Men's Grooming,Park avenue,179.1,199
4788,"Kitchen, Garden & Pets",Storage & Accessories,DP,229,420
4789,"Bakery, Cakes & Dairy",Dairy,Go ,95,135
4790,Beverages,Tea,PRISTINE,310,310
4791,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,821.25,1095
4792,Gourmet & World Food,Chocolates & Biscuits,Daarzel,148.5,165
4793,"Bakery, Cakes & Dairy",Dairy,Paper Boat,30,30
4794,Beauty & Hygiene,Skin Care,The Beauty Co.,585,750
4795,Beauty & Hygiene,Fragrances & Deos,Dorall Collection,419.3,599
4796,Cleaning & Household,"Mops, Brushes & Scrubs",Liao,869,1339
4797,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",bb Royal,40,50
4798,Beauty & Hygiene,Fragrances & Deos,Tommy Hilfiger,2720,3400
4799,Beverages,Coffee,Sunbean  ,225,250
4800,Cleaning & Household,Bins & Bathroom Ware,Aristo,348,348
4801,Beauty & Hygiene,Skin Care,The Beauty Co.,256.75,395
4802,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",NUTRASHIL,95,100
4803,Beauty & Hygiene,Skin Care,Himalaya,202.5,270
4804,Beauty & Hygiene,Skin Care,Kaya Clinic,1330,1900
4805,Beauty & Hygiene,Fragrances & Deos,Red Hunt,199.2,249
4806,Gourmet & World Food,Tinned & Processed Food,La Costena,162,180
4807,Beauty & Hygiene,Bath & Hand Wash,Mediker,65,100
4808,Beauty & Hygiene,Skin Care,Lakme,244,325
4809,Gourmet & World Food,Drinks & Beverages,Saffola FITTIFY Gourmet,1290,1290
4810,Cleaning & Household,Detergents & Dishwash,Dettol,261,290
4811,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Ching'S Secret,94.62,114
4812,Beauty & Hygiene,Skin Care,Olivia,361.25,425
4813,Baby Care,Baby Food & Formula,Nestle ,528,528
4814,Cleaning & Household,All Purpose Cleaners,Lizol,333,376
4815,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,499,620
4816,Gourmet & World Food,Chocolates & Biscuits,Zevic Premium,155,155
4817,Beauty & Hygiene,Skin Care,Fizzy Fern,212.5,250
4818,Beauty & Hygiene,Bath & Hand Wash,Palmolive,49,49
4819,Beauty & Hygiene,Skin Care,Everyuth Naturals,71.25,75
4820,"Foodgrains, Oil & Masala",Masalas & Spices,Annapoorna,121,121
4821,Snacks & Branded Foods,Ready To Cook & Eat,Shareat,160,160
4822,Beauty & Hygiene,Feminine Hygiene,Yoni,363,363
4823,"Foodgrains, Oil & Masala",Organic Staples,MeraKisan,239,239
4824,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,599,699
4825,Beauty & Hygiene,Fragrances & Deos,J Del Pozo,1300,2600
4826,Baby Care,Mothers & Maternity,The Moms Co,1440,1440
4827,Beauty & Hygiene,Bath & Hand Wash,Savlon,49,49
4828,Gourmet & World Food,Cooking & Baking Needs,Puramate,675,750
4829,"Kitchen, Garden & Pets",Crockery & Cutlery,Servewell,195,195
4830,Gourmet & World Food,"Pasta, Soup & Noodles",PastificioG Di Martino,275,275
4831,"Foodgrains, Oil & Masala",Masalas & Spices,Everest,205,205
4832,Gourmet & World Food,Cooking & Baking Needs,Urban Platter,475,500
4833,Gourmet & World Food,"Sauces, Spreads & Dips",Prasukh,89.1,99
4834,Snacks & Branded Foods,Ready To Cook & Eat,HappyChef,149,249
4835,Gourmet & World Food,Drinks & Beverages,Dolphin ,50,50
4836,Gourmet & World Food,Cooking & Baking Needs,Nutty Yogi,85,85
4837,Cleaning & Household,Bins & Bathroom Ware,Ratan,169,239
4838,"Kitchen, Garden & Pets",Storage & Accessories,JOYO,119,189
4839,Beauty & Hygiene,Skin Care,It's Skin,855,950
4840,"Kitchen, Garden & Pets",Appliances & Electricals,Eveready,165,170
4841,Beauty & Hygiene,Skin Care,Vaadi,52.2,58
4842,Snacks & Branded Foods,Chocolates & Candies,Amul,140,150
4843,Beauty & Hygiene,Hair Care,Pantene,190,190
4844,Beauty & Hygiene,Bath & Hand Wash,Medimix,141,141
4845,Snacks & Branded Foods,Biscuits & Cookies,Britannia,90,120
4846,"Eggs, Meat & Fish",Fish & Seafood,Golden Prize,75.05,79
4847,Beauty & Hygiene,Skin Care,Khadi Natural,135,135
4848,Snacks & Branded Foods,Frozen Veggies & Snacks,Iceland,195,195
4849,Beauty & Hygiene,Feminine Hygiene,Gillette Venus,799.2,999
4850,Snacks & Branded Foods,Ready To Cook & Eat,Aaha Oho,100,100
4851,"Kitchen, Garden & Pets",Crockery & Cutlery,Ocean,1396,1396
4852,Cleaning & Household,All Purpose Cleaners,Hygienix,45,50
4853,Beauty & Hygiene,Fragrances & Deos,Police,399,399
4854,Beauty & Hygiene,Skin Care,Moti's,800,800
4855,Gourmet & World Food,Chocolates & Biscuits,Lindt,350,350
4856,Snacks & Branded Foods,Ready To Cook & Eat,Bush,18.9,27
4857,"Kitchen, Garden & Pets",Appliances & Electricals,Crompton,199,275
4858,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,120,120
4859,"Kitchen, Garden & Pets",Storage & Accessories,All Time,189,250
4860,Beauty & Hygiene,Health & Medicine,NUTRIWISH,800,800
4861,Gourmet & World Food,"Sauces, Spreads & Dips",Wingreens Farms,280,400
4862,"Kitchen, Garden & Pets",Kitchen Accessories,Ritu,229,300
4863,"Foodgrains, Oil & Masala",Masalas & Spices,Annapoorna,26,26
4864,Gourmet & World Food,Cooking & Baking Needs,Puramate,40.5,45
4865,Beauty & Hygiene,Health & Medicine,Meghdoot,295,295
4866,Beauty & Hygiene,Men's Grooming,Neesh,950,950
4867,Cleaning & Household,Bins & Bathroom Ware,Princeware,89,142
4868,Snacks & Branded Foods,Chocolates & Candies,Nestle ,15,15
4869,Snacks & Branded Foods,Ready To Cook & Eat,Aashirvaad,25,25
4870,Cleaning & Household,Detergents & Dishwash,Sabena,26,26
4871,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Nutriorg,242.25,255
4872,Beauty & Hygiene,Health & Medicine,IN2,699,699
4873,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nutty Gritties,285,285
4874,Beauty & Hygiene,Skin Care,Vlcc,211.5,235
4875,Gourmet & World Food,Drinks & Beverages,Perrier,275,275
4876,Snacks & Branded Foods,Ready To Cook & Eat,FarmVeda,70,70
4877,Cleaning & Household,Pooja Needs,Mangaldeep,20,20
4878,"Kitchen, Garden & Pets",Appliances & Electricals,Philips,185,240
4879,"Foodgrains, Oil & Masala",Masalas & Spices,Organic Nation,108,120
4880,Beauty & Hygiene,Oral Care,Colgate,749.25,999
4881,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Tata Sampann,52.5,70
4882,Beauty & Hygiene,Health & Medicine,BTN Sports,1800,1800
4883,Cleaning & Household,Detergents & Dishwash,PureCult,209.3,299
4884,Beauty & Hygiene,Skin Care,Satinance,40,40
4885,"Kitchen, Garden & Pets",Crockery & Cutlery,Laopala Diva,1195,1195
4886,Beverages,Tea,9t9,99,99
4887,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",4700BC,9,10
4888,"Bakery, Cakes & Dairy",Dairy,So Good,234.18,290
4889,"Bakery, Cakes & Dairy",Dairy,Amulya,205,205
4890,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Tex Mex Salsalito,81,90
4891,"Kitchen, Garden & Pets",Steel Utensils,NanoNine,299,495
4892,Beauty & Hygiene,Hair Care,Khadi Meghdooth,60,60
4893,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,37,46.25
4894,Cleaning & Household,All Purpose Cleaners,Godrej Protekt,199.2,249
4895,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Tong Garden,275,275
4896,"Eggs, Meat & Fish",Fish & Seafood,Golden Prize,147.25,155
4897,Beauty & Hygiene,Skin Care,TJORI,269.4,449
4898,"Kitchen, Garden & Pets",Storage & Accessories,Mastercook,219,375
4899,"Bakery, Cakes & Dairy",Cakes & Pastries,BHealthy,299,299
4900,"Kitchen, Garden & Pets",Crockery & Cutlery,BP Bharat,289,457
4901,Beauty & Hygiene,Fragrances & Deos,Beardo,680,850
4902,Fruits & Vegetables,Herbs & Seasonings,Fresho,10,12.5
4903,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109
4904,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,32.8,40
4905,Beauty & Hygiene,Feminine Hygiene,Whisper ,88,88
4906,Beauty & Hygiene,Skin Care,Garnier,47.2,59
4907,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Pringles,260,260
4908,Beauty & Hygiene,Health & Medicine,The Spice Club,374,374
4909,Cleaning & Household,Bins & Bathroom Ware,Polyset,449,709
4910,Beauty & Hygiene,Skin Care,Kaya Clinic,754,1160
4911,"Foodgrains, Oil & Masala",Dry Fruits,FabBox,350,350
4912,"Kitchen, Garden & Pets",Steel Utensils,Mr.Copper King,529,1140
4913,Baby Care,Baby Bath & Hygiene,Aveeno,799,799
4914,"Kitchen, Garden & Pets",Bakeware,DP,99,120
4915,Gourmet & World Food,"Pasta, Soup & Noodles",Real Thai,235,235
4916,Beverages,Fruit Juices & Drinks,Paper Boat,450,600
4917,Gourmet & World Food,Cereals & Breakfast,General Mills,899,899
4918,Gourmet & World Food,Chocolates & Biscuits,She made,66.33,99
4919,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,75,99
4920,"Kitchen, Garden & Pets",Crockery & Cutlery,Hi-Luxe,599,599
4921,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,66,100
4922,Beauty & Hygiene,Fragrances & Deos,Yardley London,1200,1500
4923,Cleaning & Household,Detergents & Dishwash,Safewash,468.48,575
4924,Snacks & Branded Foods,Ready To Cook & Eat,Keya,15,15
4925,"Kitchen, Garden & Pets",Storage & Accessories,JOYO,89,140
4926,Snacks & Branded Foods,Breakfast Cereals,GoodDiet,334.45,520
4927,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Nutty Yogi,349,349
4928,"Kitchen, Garden & Pets",Storage & Accessories,Pearlpet,209,300
4929,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,408,545
4930,Cleaning & Household,All Purpose Cleaners,Excel Plus,149,149
4931,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Jacker ,157.5,175
4932,Gourmet & World Food,Drinks & Beverages,Sancha,350,350
4933,Gourmet & World Food,Chocolates & Biscuits,Trident,160,160
4934,Gourmet & World Food,Oils & Vinegar,RYCA,261,261
4935,Snacks & Branded Foods,Ready To Cook & Eat,TATA Q,66.33,99
4936,Beauty & Hygiene,Skin Care,Organic Harvest,420.75,495
4937,Beauty & Hygiene,Skin Care,Vaseline,262.5,375
4938,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,519,645
4939,Beauty & Hygiene,Skin Care,INATUR ,455,650
4940,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,137.75,145
4941,Beauty & Hygiene,Men's Grooming,Set Wet,132,220
4942,Beauty & Hygiene,Skin Care,Calvin Klein ,475,475
4943,Gourmet & World Food,"Pasta, Soup & Noodles",bb Combo,619.01,915
4944,Beauty & Hygiene,Men's Grooming,Axe,346.5,630
4945,Cleaning & Household,All Purpose Cleaners,Domex,150,180
4946,"Kitchen, Garden & Pets",Steel Utensils,Omega,699,1500
4947,Beauty & Hygiene,Skin Care,Khadi Natural,300,300
4948,Cleaning & Household,Fresheners & Repellents,Soulflower,800,800
4949,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,519,639
4950,"Foodgrains, Oil & Masala",Masalas & Spices,Tasty Tales,115,230
4951,Gourmet & World Food,Dairy & Cheese,Dairy Craft,310,310
4952,Beauty & Hygiene,Hair Care,Loreal Paris,189.05,199
4953,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Himalayan Natives,528,660
4954,Gourmet & World Food,"Sauces, Spreads & Dips",Wedderspoon,3600,3600
4955,Beauty & Hygiene,Fragrances & Deos,Ajmal,225,299
4956,"Eggs, Meat & Fish",Fish & Seafood,ITC Master Chef,250,250
4957,"Foodgrains, Oil & Masala",Organic Staples,MeraKisan,180,180
4958,"Kitchen, Garden & Pets",Storage & Accessories,Milton,600,600
4959,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Himalayan Natives,299.25,399
4960,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,61,80
4961,"Kitchen, Garden & Pets",Storage & Accessories,Saura,135,135
4962,Gourmet & World Food,Chocolates & Biscuits,Ice Breakers,186.75,249
4963,Beverages,Fruit Juices & Drinks,Real,231.24,320
4964,Beauty & Hygiene,Skin Care,Vaseline,47.04,49
4965,Beauty & Hygiene,Skin Care,Shankara,1683,1870
4966,Snacks & Branded Foods,Breakfast Cereals,GoodDiet,209,299
4967,"Eggs, Meat & Fish",Fish & Seafood,Big Sams,960,960
4968,Fruits & Vegetables,Cuts & Sprouts,Fresho,37,46.25
4969,Gourmet & World Food,Drinks & Beverages,Te-A-Me,525,525
4970,Beauty & Hygiene,Fragrances & Deos,Shakira,800,1600
4971,Beauty & Hygiene,Fragrances & Deos,Ajmal,1005,1500
4972,Snacks & Branded Foods,Ready To Cook & Eat,Knorr,49.5,55
4973,Gourmet & World Food,"Atta, Flours & Sooji",GoodDiet,195,285
4974,"Kitchen, Garden & Pets",Storage & Accessories,Asian,249,410
4975,Beauty & Hygiene,Fragrances & Deos,Fogg ,204,255
4976,Snacks & Branded Foods,Snacks & Namkeen,Haldirams ,60,60
4977,Cleaning & Household,All Purpose Cleaners,Harpic,247.12,273
4978,Cleaning & Household,Bins & Bathroom Ware,JOYO,229,359
4979,Baby Care,Baby Bath & Hygiene,Quick Dry,185,185
4980,"Kitchen, Garden & Pets",Kitchen Accessories,Bamboooz,649,1299
4981,Cleaning & Household,Stationery,Navneet Youva,76,80
4982,Cleaning & Household,"Mops, Brushes & Scrubs",BB Home,187,445
4983,Gourmet & World Food,Cereals & Breakfast,The Whole Truth,85,100
4984,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,30,55
4985,Gourmet & World Food,Drinks & Beverages,BORGES,249.01,295
4986,Gourmet & World Food,Cooking & Baking Needs,Beantree,235,235
4987,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,99,149
4988,Beauty & Hygiene,Fragrances & Deos,CHENNAI SUPER KINGS,213.75,225
4989,"Foodgrains, Oil & Masala",Rice & Rice Products,Safe Harvest,79.2,80
4990,Beauty & Hygiene,Skin Care,Faces,359.25,479
4991,"Kitchen, Garden & Pets",Steel Utensils,BB Home,299,479
4992,Gourmet & World Food,Drinks & Beverages,Nutriorg,486,540
4993,"Kitchen, Garden & Pets",Kitchen Accessories,DP,190,190
4994,Beauty & Hygiene,Skin Care,StBotanica,899,899
4995,Beauty & Hygiene,Skin Care,ST. D'VENCE,299,299
4996,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Elite,95,95
4997,"Kitchen, Garden & Pets",Pet Food & Accessories,Glenand,595,595
4998,Gourmet & World Food,Drinks & Beverages,TGL Co.,174.3,249
4999,Beverages,Fruit Juices & Drinks,Dezire,238,238
5000,Snacks & Branded Foods,Biscuits & Cookies,Dukes,125,250
5001,Beauty & Hygiene,Bath & Hand Wash,50ap,99,99
5002,Gourmet & World Food,Chocolates & Biscuits,GoodDiet,159,225
5003,"Bakery, Cakes & Dairy",Dairy,Nandini,150,150
5004,Beauty & Hygiene,Fragrances & Deos,Engage,136.5,195
5005,"Bakery, Cakes & Dairy",Dairy,Amul,111,120
5006,Cleaning & Household,All Purpose Cleaners,BB Home Herbal,130,130
5007,Beauty & Hygiene,Men's Grooming,Nivea Men,191.04,199
5008,Gourmet & World Food,Cooking & Baking Needs,Geo-Fresh,250,250
5009,Snacks & Branded Foods,Frozen Veggies & Snacks,Iceland,221.25,295
5010,"Kitchen, Garden & Pets",Crockery & Cutlery,Rslee,329,329
5011,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,52.25,55
5012,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,209,260
5013,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",24 Mantra,150,150
5014,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,359,418
5015,"Foodgrains, Oil & Masala",Masalas & Spices,ella Spices,72,72
5016,Beauty & Hygiene,Hair Care,Indulekha,367,432
5017,"Foodgrains, Oil & Masala",Masalas & Spices,MTR,54,60
5018,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Tong Garden,148.75,175
5019,Beauty & Hygiene,Hair Care,Kama Ayurveda,725,725
5020,"Kitchen, Garden & Pets",Crockery & Cutlery,Rslee,349,349
5021,Snacks & Branded Foods,Biscuits & Cookies,Britannia,54,60
5022,"Kitchen, Garden & Pets",Cookware & Non Stick,Hawkins,4299,4500
5023,Beverages,Coffee,Levista,136,170
5024,Beauty & Hygiene,Skin Care,Garnier,211.62,297
5025,"Bakery, Cakes & Dairy",Non Dairy,So Good,189,210
5026,Beauty & Hygiene,Bath & Hand Wash,SSS,200,200
5027,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",NUTRIWISH,320,320
5028,Cleaning & Household,All Purpose Cleaners,Clean N Fresh,279,279
5029,Beauty & Hygiene,Feminine Hygiene,Veet,89.1,99
5030,Baby Care,Baby Bath & Hygiene,Chicco,699,699
5031,Beauty & Hygiene,Hair Care,Patanjali,55,55
5032,Cleaning & Household,Fresheners & Repellents,Air wick,359,399
5033,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,16,20
5034,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,609,753
5035,Fruits & Vegetables,Fresh Vegetables,Fresho,24,30
5036,Snacks & Branded Foods,Snacks & Namkeen,Rusingo,120,120
5037,Beverages,Tea,9t9,99,99
5038,Gourmet & World Food,Cooking & Baking Needs,bb Combo,250,270
5039,Beauty & Hygiene,Bath & Hand Wash,Santoor,272.23,327
5040,Beauty & Hygiene,Hair Care,Loreal Paris,69,69
5041,"Kitchen, Garden & Pets",Crockery & Cutlery,LaOpala,1919,2395
5042,"Bakery, Cakes & Dairy",Dairy,Nescafe ,177.6,210
5043,Beauty & Hygiene,Fragrances & Deos,Engage,58.8,60
5044,Beauty & Hygiene,Men's Grooming,Nike,265.05,279
5045,Beauty & Hygiene,Health & Medicine,The Healthy Company,799,799
5046,Beauty & Hygiene,Skin Care,Meghdoot,200,200
5047,Cleaning & Household,Pooja Needs,HAZEL,185,329
5048,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,233,300
5049,Fruits & Vegetables,Cuts & Sprouts,Fresho,21,26.25
5050,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nutty Yogi,169,169
5051,Gourmet & World Food,"Pasta, Soup & Noodles",San Remo,185,185
5052,Cleaning & Household,Bins & Bathroom Ware,Aristo,988,988
5053,"Bakery, Cakes & Dairy",Breads & Buns,Britannia,45,45
5054,Snacks & Branded Foods,Ready To Cook & Eat,Graminway,69,69
5055,"Bakery, Cakes & Dairy",Dairy,Soyfit,72,80
5056,Beauty & Hygiene,Fragrances & Deos,Yardley London,236.25,580
5057,Beverages,Tea,Tetley,825,1100
5058,"Kitchen, Garden & Pets",Storage & Accessories,Polyset,249,409
5059,Gourmet & World Food,Chocolates & Biscuits,Nutro,50,50
5060,Beauty & Hygiene,Health & Medicine,Chicnutrix,596.25,795
5061,Cleaning & Household,Pooja Needs,Shubhkart,109,130
5062,Beverages,"Health Drink, Supplement",Nestle ,140,140
5063,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Blue Flame,254.15,299
5064,"Kitchen, Garden & Pets",Cookware & Non Stick,Hawkins,3657.5,3850
5065,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,65,65
5066,Beauty & Hygiene,Skin Care,Himalaya,160,200
5067,Beauty & Hygiene,Fragrances & Deos,Aigner,3800,4750
5068,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,114,120
5069,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",SAPPHERO,370,370
5070,Snacks & Branded Foods,Ready To Cook & Eat,Mother's Recipe,135.3,165
5071,"Kitchen, Garden & Pets",Steel Utensils,Steel Lock,575,769
5072,Snacks & Branded Foods,Chocolates & Candies,LuvIt,54.4,68
5073,"Kitchen, Garden & Pets",Appliances & Electricals,Philips,229,400
5074,Fruits & Vegetables,Fresh Vegetables,Fresho,42,52.5
5075,Beauty & Hygiene,Bath & Hand Wash,Wow Skin Science,299,299
5076,"Kitchen, Garden & Pets",Storage & Accessories,Saura,269,297
5077,Beauty & Hygiene,Skin Care,Aroma Magic ,556.5,795
5078,Gourmet & World Food,Chocolates & Biscuits,GoodDiet,159,225
5079,Beauty & Hygiene,Skin Care,Astaberry,212.5,250
5080,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Chai Point,20,20
5081,Cleaning & Household,Car & Shoe Care,Pidilite,149,150
5082,Gourmet & World Food,Cooking & Baking Needs,Harveys,53.1,59
5083,Beauty & Hygiene,Hair Care,Love Beauty & Planet,600,600
5084,Beauty & Hygiene,Health & Medicine,Bixa Botanical,245,245
5085,Gourmet & World Food,Drinks & Beverages,Newby,979,979
5086,"Foodgrains, Oil & Masala",Masalas & Spices,Safe Harvest,149,149
5087,Gourmet & World Food,Cereals & Breakfast,Alpen,518.5,610
5088,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,42.64,52
5089,Fruits & Vegetables,Fresh Vegetables,Fresho,14,17.5
5090,"Kitchen, Garden & Pets",Storage & Accessories,Cello,519,687
5091,"Foodgrains, Oil & Masala",Dals & Pulses,Safe Harvest,81.18,99
5092,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,210,275
5093,Beauty & Hygiene,Skin Care,The Face Shop,1470.5,1730
5094,"Kitchen, Garden & Pets",Storage & Accessories,Saaj,89,121
5095,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,130,130
5096,Snacks & Branded Foods,Pickles & Chutney,Nilons,75,75
5097,Gourmet & World Food,Chocolates & Biscuits,She made,66.33,99
5098,"Foodgrains, Oil & Masala",Masalas & Spices,Mathura,110,110
5099,Cleaning & Household,Pooja Needs,Bittoo Tealight,249,249
5100,Beauty & Hygiene,Health & Medicine,Tiger Balm,88,88
5101,Cleaning & Household,Pooja Needs,GIRI,50,50
5102,"Kitchen, Garden & Pets",Crockery & Cutlery,Servewell,310,310
5103,Beverages,"Health Drink, Supplement",Pediasure,1030,1030
5104,Beauty & Hygiene,Bath & Hand Wash,Skin Cottage ,449,449
5105,Snacks & Branded Foods,Snacks & Namkeen,Bikaji,60,60
5106,Beauty & Hygiene,Fragrances & Deos,Yardley London,399.2,499
5107,Snacks & Branded Foods,Biscuits & Cookies,Britannia,37.8,42
5108,Gourmet & World Food,Drinks & Beverages,Chaayos,299,299
5109,Cleaning & Household,"Disposables, Garbage Bag",Asahikasei,249,249
5110,Beauty & Hygiene,Fragrances & Deos,Nike,223.2,279
5111,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho Signature,158.4,176
5112,"Kitchen, Garden & Pets",Crockery & Cutlery,BB Home,539,709
5113,Gourmet & World Food,Chocolates & Biscuits,Kantan,30,30
5114,Beauty & Hygiene,Skin Care,The Face Shop,350,350
5115,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,275,275
5116,"Bakery, Cakes & Dairy",Dairy,Nandini,30,30
5117,"Kitchen, Garden & Pets",Storage & Accessories,Ratan,49,78
5118,Beauty & Hygiene,Hair Care,Schwarzkopf,425,425
5119,Beauty & Hygiene,Men's Grooming,Wild Stone,139.3,199
5120,Gourmet & World Food,Drinks & Beverages,Karma Kettle,650,650
5121,Beverages,Tea,18 Herbs,100,100
5122,"Bakery, Cakes & Dairy",Dairy,Amul,27,30
5123,Beauty & Hygiene,Skin Care,Glysolid,450,450
5124,Beauty & Hygiene,Fragrances & Deos,Yardley London,399.2,499
5125,"Foodgrains, Oil & Masala",Masalas & Spices,JK,60,60
5126,Beauty & Hygiene,Health & Medicine,Dabur,90,90
5127,Beauty & Hygiene,Hair Care,XPEL,550,550
5128,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Veeba,69,69
5129,"Kitchen, Garden & Pets",Kitchen Accessories,Kvg,199,299
5130,Snacks & Branded Foods,Ready To Cook & Eat,Sanketi Adukale,85,85
5131,Beauty & Hygiene,Skin Care,Vlcc,341.25,525
5132,Fruits & Vegetables,Fresh Vegetables,Fresho,15,18.75
5133,Beauty & Hygiene,Hair Care,StBotanica,898,898
5134,"Kitchen, Garden & Pets",Cookware & Non Stick,Tefal,1199,1199
5135,Gourmet & World Food,Chocolates & Biscuits,Loacker,249,249
5136,Gourmet & World Food,Drinks & Beverages,TGL Co.,264.42,339
5137,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Rasna,70,80
5138,"Kitchen, Garden & Pets",Pet Food & Accessories,Glenand,470,470
5139,Cleaning & Household,Detergents & Dishwash,BB Home,62.4,99
5140,Beauty & Hygiene,Skin Care,Dr.Batra'S,325,650
5141,Beauty & Hygiene,Hair Care,Matrix,820,850
5142,Beauty & Hygiene,Health & Medicine,Bonorganik,299,399
5143,Gourmet & World Food,"Sauces, Spreads & Dips",Jus Amazin,1150,1500
5144,Beauty & Hygiene,Skin Care,Azafran,225,300
5145,Beauty & Hygiene,Skin Care,Bionova,675,675
5146,Cleaning & Household,"Mops, Brushes & Scrubs",Magix,550,550
5147,Gourmet & World Food,Cooking & Baking Needs,Nutty Yogi,229,229
5148,Gourmet & World Food,"Pasta, Soup & Noodles",Colavita,210,210
5149,Snacks & Branded Foods,Snacks & Namkeen,A-1 Chips,50,50
5150,"Kitchen, Garden & Pets",Crockery & Cutlery,Cello,169,225
5151,"Kitchen, Garden & Pets",Crockery & Cutlery,Lyra,419,635
5152,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,40,50
5153,Gourmet & World Food,Drinks & Beverages,Cambridge Tea Party,75,75
5154,"Foodgrains, Oil & Masala",Dry Fruits,Chandan,120,120
5155,Baby Care,Baby Accessories,Mee Mee,899,899
5156,"Bakery, Cakes & Dairy",Dairy,Epigamia ,25,25
5157,Cleaning & Household,Stationery,Camlin,20,20
5158,Beauty & Hygiene,Hair Care,TRESemme,146.25,195
5159,Snacks & Branded Foods,Ready To Cook & Eat,Fryums,40,40
5160,Beverages,Fruit Juices & Drinks,Smoodies,85,100
5161,"Foodgrains, Oil & Masala",Rice & Rice Products,India Gate,175,210
5162,"Foodgrains, Oil & Masala",Masalas & Spices,Catch,127.5,150
5163,"Kitchen, Garden & Pets",Steel Utensils,Tedemei,695,695
5164,"Kitchen, Garden & Pets",Storage & Accessories,Mastercook,149,238
5165,Baby Care,Baby Bath & Hygiene,Quick Dry,379,379
5166,"Bakery, Cakes & Dairy",Breads & Buns,Fresho,29,29
5167,Beauty & Hygiene,Skin Care,Kaya Youth,209.3,299
5168,"Bakery, Cakes & Dairy",Dairy,Gowardhan,76.23,97
5169,Beverages,"Health Drink, Supplement",Horlicks,281,330
5170,Beauty & Hygiene,Men's Grooming,Spruce Shave Club,499,499
5171,"Kitchen, Garden & Pets",Storage & Accessories,Cello,275,275
5172,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,209,499
5173,Gourmet & World Food,"Pasta, Soup & Noodles",Koka,94.5,105
5174,Beauty & Hygiene,Fragrances & Deos,Remy Marquis,3000,3000
5175,Baby Care,Feeding & Nursing,Chicco,579,579
5176,Gourmet & World Food,Dairy & Cheese,THE BROOKLYN CREAMERY,206.25,275
5177,Beauty & Hygiene,Bath & Hand Wash,Boroplus,95,95
